x0;y;y_hat;right
[-10,-23,-29,38,-14,16,-29,28,36,49,0,-31,38,21,-44,0,37,47,-23,24,-12,14,45,0,19,19,-47,25,-43,-14,12,-35,12,-18,-47,48,-25,6,0,-23,-16,-37,46,41];38;37;False
[-40,0,38,39,5,5,-44,28,11,9,-39,-7,-8,-1,50,21,10,12,-8,-49,-4,41,0,-13,46,18,27,17,-49,-44,36,18,-32,-38,3,-42,-30,0,-35,0,0,-24,17,23,-39,-1];40;39;False
[-38,0,-13,-46,20,-14,-43,-2,26,-46,-5,48,-3,-20,-23,22];1;11;False
[-6,-7,-2,28,-15,24,0,0,0,0,-34,0];11;11;True
[0,45,-10,-14,-30,39,-41,41,46,1,-5,45,16,44,1,11,-7,15,24,25,20,-27,-50,-12,-31,31,-45,-23,44,18,-45,37,16,-28,-21,27];0;29;False
[-39,13,-7,-6,0,36,14,0,-6,1,39,7,-26,-25,0,43,-17,-34,42,40,40,-29,0,-21,33,42,35,32,-38,2,-42,-27,10,-41,-30,-7,22,-35,-34,3,-1,16,-27,47,-7,-13,36];22;40;False
[0,48,17,44];0;2;False
[24,44,17,15,-47,-16,50,-37,-17,-37,9,29,0,44,22,-12,32,29,-6,42,24,18,-18,-17,-8,-10,-3,0,39,0,-13,-30,36,-6,-23,-24];29;29;True
[22,-24,-24,0,36,13,24,9,32,21,-28,30,3,-46,-29];3;8;False
[-3,-26,-25,38,-24,-5,7,41,50,-24,41,-30,45,25,3,-49,-36,11,21,18,42,43,18,49,-20,0,10,-15,-10,42];25;23;False
[-2,-46,-31,-32,34,10,0,0,0,-28,25,17,0,-39,10,-30,0,-32,-7,-42,-25,1,-40,-20,40,13,-19,-32,31,23,0,-13,-7];30;26;False
[21,-36,39,0,-22,8,39,-33,29,24,-42,40,0,0,18,36,-6,-22,0,-43,-46,1,11,-28,-45,-23,-11,44,18,43,-10,30,15,29];18;27;False
[0,0,-23,0,0,-18,0,0];7;7;True
[36,22,35,15,33,-36,12,0,29,-30,2,42,12,0,35,-18,-21,40,32,28,-31,-3,0,-22,-23,0,36];25;25;True
[27,0,-38,-19,-39,-40,43,0,-16,0,39,-41,-24,11,0,-35,32,-30,-8,4,-21,20,-5];14;16;False
[10,-4,-8,-44,-21,-43,0,-46,27,33,-41,-32,-23,-2,-27,-42,-18,-42,24,-49];6;15;False
[41,31,-5,41,26,18,-48,15,0,0,-21,-28,45,-39,-34,25,25,44,0,48,5,11,-15,42,29,0,-31,0,38,-32,-29,0];31;31;True
[-1,31,-50,-24,-44,-18,-5,30,3,13,38,19,0,48,-44,25,-11,-7,48,13,17,-29,42,-1,-25];12;18;False
[30,47,15,33,47,-36,9,0,-36,-38,37,0,0,-37,28,-35,49,1,41,-22,14,0,-40,42,50,23,-41,43,0,-42,11,-17,0,-39,28,-36,-20,20,-23,38,9,45];32;35;False
[-44,-35,21,28,-39,-44,17,38,-39,-50,18,-15,16,-16,6,-15,32,0,-20,-9,36,34,41,27,34,-26,-30,-34,21,-38,-46,26];17;25;False
[9,2,2,9,0,2,2,17,12,12,1,-9,-37,18,35,0,6,-27,-14,31,0,0,15,-48,40,-46,-44,-14,34,0,33,6,-11,-45,-27,-36,30,0,45,49];37;38;False
[-17,33,12,-37,10,-6,0,-23,0,-41,0,40,5,-27,0];14;14;True
[-45,27,-32,0,20,-42,23,-28,0,22,0,28,-18,-29,41,-8,-39,-40,0,35,0,-8,-11,30,-26,0,38,46];25;26;False
[0,-49,0,40,2,-25,-26,0,-11,3];7;6;False
[-23,7,-16,15,-22,18,0,-11,-33,6,-24,0,-43,8,48,-5,0];16;16;True
[47,-48,-39,11,-34,0,8,4,0,16,-19,45,33,-46,42,30,15,-17,-26,36,-35,30,-25,29,43,-11,42,-12,-38,9,2,-9,46,9];8;27;False
[-29,0,0,-8,-50,14,49,23,36,-7,25,38,24,49,6];2;8;False
[50,0,13,50,-32,27,2,49,-19,13,-28,18,-11,-13,20,-26,39,15,48,6,-28,0,-32,13,23,11,-45,-42,46,27,-33,-14,36,28,40,0,0,-1,37,9,0,-46,-45,36,49];40;38;False
[19,35,0,0,-38,9,22,-28,32,6,22,41,0,37,0,-12,-28,-28,-30,0,-35,6,-18,31,0,-28,-48,-42];24;21;False
[-39,-14,-29,-38,29,-44,-24,11,4,-29,31,20,-46,33,-34,-35,23,-20,-15,16,6,-25,-38,-7,18,50,24,10,0,38,-49,-49,-9,0,7,8];33;34;False
[8,0,0,0,45,5];3;4;False
[-18,37,0,8,50,-34,9,0,45,-40,0,0,41,-37,28,17,0,-32,0,40,8,49,31,22,33,-33,10,6,37,30,46,-47];18;25;False
[-27,-11,-7,-14,43,10,-16,25,43,22,20,40,24,35,0,27,48,20,27,30,-11,5,-25,20,21,-40,0,12,0,-24,-49,37,-27,-40,1,-13,-22,0,-11,-33,24,0,3,35,-12,-31];41;39;False
[-2,0,24,44,-5,0,-12,0,-31,0,0,26];10;10;True
[11,-45,-38,0,-4,17,9,4,-38,-24,46,11,-47,-44,38,50,0,0];17;17;True
[2,-37,22,-10,-25,-24,9,0,5,46,12,20,-23,-2,-35,-5,-28,-10,-8,30,-45,-27,-42,20,44,40,-16,-19,35,23,7,24,42,40,-32];7;28;False
[12,31,0,-49,-15,0,-14,12,-27,25,0];10;10;True
[-36,-37,29,0,0,-47,-27,-18,-45,-18,-19,5,29,-13,41,-3,-47,30,-33,13,48,1,-49,34,37,-22,-26,19,44,-2,10,-13,-12,11,-38,-41,18,-32,-1,21,11,0,43,-10,14];41;38;False
[-21,0,7,0,-14,-38,-37,6,-46,-45,-37,-30,9,-20,23,47,27,-48,-12,24,32,-41,0,-6,23,-47,27,0,0,0,41,-12,30,28,7,-7];29;29;True
[47,3,17,-28,49,0,-4,44,50,-4,1,31,0,-14,3,0,-36,-3,0,-34];18;13;False
[8,-37,42,12,6,35,31,15,0];8;8;True
[-33,12,-25,-34,0,1,-46,-50,9,-17,25,37,41,-2,30,-8,0,-23,0,-43,-49,24,-7,1,40,-14,-3,-17,-4,-37,50,30,-2,-29,-44,-41,28,29,-23,1,-46,-28,-8,30,-2,24];18;39;False
[-42,11,41,-1,-36,36,27,-8,25,33,17,-34,11,-34,45,1,20,-37,36,-14,28,28,-28,0,43,0,-35,18,-42,15,-37,0,-43,-15,-21,-36,8,-32,39,-1,3,6,36,-15,5,0];45;45;True
[-8,35,-1,5,-42,5,0,30,38,20,46,-40,-13,-14,46,5,11,-21,-4,-34,-30,0,-39,38,0,-27,22,-9,32,15,33,0,0,24,0];34;34;True
[37,-3,-50,0,-13,34,-38,39,0,-1,-39,-34,-31,0,-32,46,36,46,-19,3,35,50,14,1,-42,0,-27,18,-34,0,49,28,-31,-37,-27];29;28;False
[19,30,0,0,0,0,0,0,-49];7;7;True
[-35,-3,46,6,1,50,-50,0,-33,-24,0,22,-18,14,2,30,41,23,8,18,0,-24,-47,19,-12,4,17,19,-48,-2,38,0];31;31;True
[-2,-2,-41,-26,11,26,-29,0,0,41,-20,-35,40,39,47,-33,0,8,35,-3,-20,25,0,0,21,26,10,17,-29,10,-12,22];23;25;False
[30,-14,-36,0,0,11];4;4;True
[8,13,1,0,15,20,0,-27,37,46,12,50,39,-11,21,-14,7,-29,20,-11,48,-37,-5,-42,0,8];24;24;True
[-34,11,0,13,-11,37,-2,-10,22,-47,47,6,24,-15,40,-44,26,6,35,-13,-37,-21];2;15;False
[11,47,20,23,-41,-1,18,-17,0,-5,-16,29,9,-41,-3,0,-38,50,11,7,0,-41,-20,-18];20;17;False
[16,0,46,8,34,17,0,-50,-22,22,0,-32,8,-5,45,-46,-24,35,-10,16,-3,-14,-33,-24,-12,0,32,-13,27,1,-8,-1,-29,-27,-23];25;28;False
[-17,-8,18,0,32,46,8,45,0,0,27,4,-36,21,-2,-2,-36,9,0,5,-10,-3,31,14,-16,15,38,-41,5,-8,0,-18,-31,49,-4,-41,42];30;30;True
[0,1,-40,0,0,5,26,17,-10,15,24,21,-24,-29,3,47,44,0,-7,0,0,-44,-32,-32,-10,46,7];20;20;True
[12,14,0,8,-7,43,22,-41,42,0,27,-1,-17,6,-25,-20,0,-35,29,9,16,-26,30,-36,0,29,42,-20,-23,26,48,44,48,2,-48,20,-33,37];24;31;False
[-40,8,-9,36,8,-28,34,-23,14,-6,0,0,41,34,0,-13,0,-3,48];16;12;False
[10,-17,0,-5,0,-20,-28,-30,-42,1,40,-13,50,19,39,0,5,6,-1,16,-27,-4,14,25,-24,0,9,-27,-7,-46,-25,0,0,18,-47,-45,-48,50,-13,9,37];32;34;False
[-10,0,-10,-34,1,0,0,-41];6;6;True
[-38,-46,0,46,8,18,0,11,29,33,-36,-4,29,-24,-30,-39,15,-45,-42,7,-43,-47];6;15;False
[0,40,-43,47,44,26,43,9,-30,-48,-22,7,25,-9,-1,-41,18,-13,-33,24,21,31,0,-22,17,-14,-46,-22,-13,24,0,-21,-37,29,-5,0,0,-38,42,24,39,18,-8,-2,-8,5];36;39;False
[-48,-33,-8,-29,-30,-13,-9,-50,-18,-16,-11,-7,26,-8,0,-26,-9,0,-15,-39,2,-25,5,13,36,20,48,-8,12,0,-3];29;24;False
[41,-43,16,3,20,44,20,-27,-13,-44,-9,-36,-19,-47,46,-15,20,-19,-47,19,21,0,-45,0,-49,-38,25,-2,31,0,34,-43,-36,34,42,15,-9,0,45,33,-38,-24,25,-15,19,-4,6,41];37;41;False
[37,26,0,22,30,-28,-36,7,7,-34,-8,-32,-41,1,5,-23,-21,-8,-6,-50,3];2;14;False
[16,-26,4,29,6,-38,-16,38,14,-26,24,46,30,39,5,50,12,-30,19,-4,-7,32,13,34,33,40,-13,-23,-19,38,44,-9,0,22,-22,0,-38,46,-29,23,7,35,-10,12];35;37;False
[0,31,-48,22,39,38,-17,-50,0,0,-24,-44,0];12;12;True
[34,22,0,25,-44,-18,16,38,-3,-9,-1,27,40,7,6,19,-8,-12,39,50,-23];2;14;False
[17,-25,0,-25,25,30,-47,-24,-43,17,-14,-3,16,-42,-50,-2,0,6,-29,27,-10,39,5,-46,0,35,25,14,-7,0,1,9,35,-6,27,25,-31,30,-38,38,-5,-38];29;35;False
[-16,39,-40,-48,37,12,21,48,-22,35,-1,25,44,14,41,30,35,10,-2,0,40,-35,0,-12,45,-26,45,0,2,-33,-9,0,12,5,0,43,9,2,-41,7,43,-17,-3,33,-17,-9];34;39;False
[0,-17,49,0,14,-43,20,20,-38,-8,40,-31,34,-24,4,15,-14,24,-40,39,-21,-38,-49,-37,39,-25,18,-43,-39,-23,33,-49,48];3;26;False
[-16,29,-10,25,-21,-42,-29,-45,0,23,1,44,-27,36,-48,-31,-24,0,14,22,35,-22,29,0,-20,-12,-43,-8,-32,-15,-28,-40,47,-44,35,-10,40,-26,-11,10,-32,-20,-34,0,33,14,23];43;45;False
[44,-35,-25,0,25,-38,-37,4,0,38,-22,-47,27,0,-28,-35,0,-35,-47,-11,-40,34,-3,-42,32,44,5,42];16;21;False
[0,48,-48,44,-50,-34,5,10,-11,-17,25,9,0,46,31,0,16,-3,-44,-24,-39,-8,-15,0,-40,-3,0,38,15,-13,21,26,24,-28,26,50,-7,43];26;31;False
[-9,0,0,-7,7,-10,-35,12,-19,-40,7];2;7;False
[32,14,46,0,29,0,22,14,-32,13,0,0,49,23];11;12;False
[-2,-30,-41,-4,29,0,18,8,-19,47,0,22,-34,48,38,38,-6,-33,-7,-8,8,-19,5,0,39,-47,-5,-40,-12,7,0,-39,-29,41,-23,-1,0,-15];36;31;False
[1,0,39,-14,-29,30,19,2,-1,-4,-18,43,0];12;12;True
[38,-39,16,44,-35,-3,-7,-30,-1,0,-41,7,13,15,-40,-19,27,0,-48,12];17;13;False
[-31,-40,37,-11,-19,0,-25,3,-47,-17,27,10,-24,-37,26,0,23,-10,28,7,-27,27,0,-45,43,-24,-22,-8,27,30,36,26,29,-46,9,46,-8];22;30;False
[0,23,0,-48,-34,38,0,9,26,-22,20];6;5;False
[32,-44,11,0,27,-18,-14,0,-9,-24,3,-8,-22,44,11,43,-20,-16,-23,31,47,3,0,-36];22;17;False
[18,3,-49,0,49,41,-38,18,-17,24,-33,0,36,11,30,-24,16,-1,-41,-40,17,29,19,27,-49,-26,-42,-12,-43,-33,0,-39,38,0,-24];33;28;False
[25,-16,-33,-30,28,-37,22,38,21,0,-20,6,0,-22,5,0,-48,2,-5,27,-31,32,-42,-33,16,-38,15,-45,0,-2,0,39,18,-19,-3,-27,16,-29,-50,0,-47,32,24,41];39;37;False
[-45,-1,-24,-42,20,-2,-43,19,41,46,0,-6,0,-24,4,26,-35,14,0,13,8,22,8,-5,0,33,1,-49,18,7,-50,-14,-17,2,2,0,15,33,-21,35,26,10,-9];35;36;False
[-36,-10,-37,-17,-48,-40,1,0,0,0,8,46,0,-2];12;10;False
[0,0,0,23,-5,41,0,38,32,0,-16,7,27,3,3,-7,50,2,37,-37,-18,38,-36,-6,-20,-44,8,0,-33,-2,26];27;24;False
[34,41,5,-9,-11,39,3,0,-11,48,11,17,-28,-27,24,-28,13];7;10;False
[-19,18,19,0,0,-16,-48,13,-12,16,37,42,15,-43,34,-18,-1,-46,0,6,26,12,-16,-25,-38,0,42,2,-6,-8,-27,32,11,-1,10];25;28;False
[19,-33,-7,-41,-50,17,-2,-22,-21,23,-45,-35,2,28,47,10,-7,0,17,23,-41,-37,6,-42,1,-13,0,0,0,24,40,50,0,0,0];34;34;True
[-22,45,40,41,-13,-33,46,-2,0,0,12,40,-33,13,22,41,-10,0,-4,-25,0,-38,28,48,0,47,-34,10,19,-21,12,0,-30,0];33;33;True
[0,-49,0,1,37,-1,-36,35,18,0,-40];9;6;False
[46,35,0,-34,28,32,-15,10,6,-10,17,-6,-24,-47,-30,0,0,22,8,38,17,-32,38,2,-15,14,-17,-12,0,0,38,36,-33,-22,17,31,31,-18,0,-23,-10,44,-47];38;36;False
[-47,-6,40,-42,-2,20,-3,9,10,48,0,0,-15,33,20,0,19,50,-30,-47,19,-11,46,33,42,-14,0,-32,8,21,49,10,-41,-12,-36,-12,31,18,33,9,-1,40,-34];26;36;False
[-8,4,-33,-19,-31,22,0,-34,-15];6;6;True
[-31,9,7,0,14,7,-31,0,0,-30,27,0];11;11;True
[37,10,0,-26,-11,46,0,23,38,0,0,-7,42,-11,-11,-10,19,-40,0,0,44,-16,4];19;16;False
[-34,0,-7,0,46,0,6,0,0,0,-46,-33,0,1];12;12;True
[-46,-41,17,20,0,-31,44,21,-49,46,11,0,36,45,-15,-3,23,-7,-32,-43,36,-33,-50,-37,8,-25,50,0,45,-38,9,-2,24,49,-2,-7,-32,-47];27;31;False
[28,-9,-4,-43,-26,0,-3,-4,-11,-33,-34,44,-21,-24,-49,31,19,-38,-21,-1,-14,24,-30,-19,14,-39,-37,-40,-48,-45,-22,-36];5;25;False
[0,-8,31,31,-16,-36,31,-3,8,3,44,-32,-1,22,-21,17,0,21,0,-29,0];20;20;True
[0,28,0,-31,22,-16,0,49,-4,0,-31,15,-3,26,0,49,-17,-6,0,-32,-13];18;14;False
[45,0,-27,-18,-14,11,33,-36,25,10,4,25,-47,0,-3,-1,21,-32,15,-3,-43,0,40,-41,-19,-1,40,29,31,41,19,-19,27,0,-9,-12,-25,35,-40,26,43,40,0,-43,-14,-44];42;39;False
[44,-6,25,25,23,8,41,-8,-21,49,-3,0,0,-35,9,20,45,-44,47,-37,17,-34,-26,0,19,-25,49];23;20;False
[0,26,-9,6,0,0,-48,45,-28,33,-6,32,4,23,28,15,-18,8,0,-36,-44,40,20,17,9,36,0,-19,0,39,-44,49,24,-8,6,14,-20,-4,-4,-18,15,-49,-43,-12,-8,7,-39];28;40;False
[-4,-1,-44,11,26,-2,-11,9,-29,0,23,22,-16,15,27,3,42,5,0,7,19,37,0,37,-28,44,-31,-32,50,0,0,43,-30,-12,-35,0];35;35;True
[50,41,-42,-40,0,-2,0,0,0,7,-6];8;7;False
[47,14,24,29,0,-48,-22,25,-47,-35,-2,9,-42,49,0,29,-50,-46,27,32,0,-48,-4,37,-36,10,-21,6,0,4,-27,16,-42,-16,0,0,0,-17,-13,36,-4];36;34;False
[40,11,1,-25,-27,0,0,-40,22,-24,-13,-9,0,44,4,-21,3,27,11,37,29,-7,-26,19,-26,48,45,9,-41,36,-4,17,0,32,29,-28,-46,-24,0,42,-14,30,-24,45,24,-25,-16];38;40;False
[-48,-37,42,15,3,0,-45,37,0,50,14,-13,16,6,46,0,-12,29,31,0,-48,31,-5,-16,22];19;18;False
[0,-8,-5,0,-12,-32,28,20,-5,1,-48,-32,-13,-17,-17,0,-26,14,-25,35,25,41,-43,5,-18,20,31,10,-49,27];15;23;False
[-43,28,43,0,-45,-38,38,-18,22,33,-34,0,47,13,-17,28,47,-2,12,25,33,0,25,-34,5,48,15,-44,-20,-7,26,26,-12,14,0,-2,-9,-33,-21,-49,38,-26,-6,-14,0];44;44;True
[35,25,41,38,41,11,-22,-31,26,44,-27,0,-11,27,-30,27,0,20,13,-24,15,46,-30,-25,0,36,40,-23,0,15,45,40,15,10,-50,47,-20,0,21,31,19,-35,0,-33];42;37;False
[41,-21,-8,0,-19,9,-46,-44,-44,1,0,-35,19,-19,28,-15,-41,7,43,3,-37,-50,1,23,-37,-24,19,31,-36,-16,0,-24,-2];30;26;False
[0,42,50,29,18,-48,18,-16,0,0,3,0,45,46,48,36,-25,-22,0];18;18;True
[-15,-29,10,-2,-50,-42,-1,9,-49,12,34,-45,0,0,-43,-41,0,-31,-25,21];16;14;False
[46,39,21,46,10,-36,40,0,-46,-50,44,0,30,-50,-29,-4,-25,0,4,-28,-9,2,-47,-36,49];17;18;False
[0,44,35,0,14,0,47,-17,-14,-39,0,16,-27,22,10,33];10;9;False
[0,0,-50,0,37,7,-46,14,-49,0,-25,25,0,10,-34,35,0,15,-18,-30,-13,-26,-37];16;16;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[0,0,0,0,44];3;3;True
[-12,23,24,-30,0,26,-34,25,0,48,47,0,-37,-10,-13,17,-18,25,-10];11;12;False
[17,24,18,0,9,27,8,26,-27,-27,-37,-43,-5,-44,-44,24,-48,-12,27,43,-34,36,45,24,0,-12,18,0,-23,37,-8,11,-2,13,-8,-14,-11,48,-13];27;32;False
[-29,-36,9,16,-10,0,22,13,-33,-47,-46,40,3,-27,0,43,-25,0,-42,-14,-43,28,0,0,37,0,39,21];25;26;False
[-32,-37,20,0,-44,-2,31,0,-25,-36,23,9,-38,-47,25,0,-31,-11,-45,0,19,29,-20,27,-40,35,5,0,-34,0,10,22,27,-46,35,37,-12,-28,16,29,39,16,-27,7,-18,43];29;39;False
[0,-49,0,0,11,0,-45,0,-47,-35,30];7;8;False
[-10,-2,-35,43,-24,-35,24,43,32,18,17,29,17,30,0,-1,12,-25,22,0,-35,0,28,-41,18,-20,-49,18,6,-23,-39,-46,-38,35,0,0,17];35;35;True
[-15,30,24,21,-22,47,-29,-3,0,10,45,-45,-37,-25,8,37,-4,-37,-38,31,0,0];21;21;True
[-20,28,0,-20,31,-26,15,36,0,12,6,30,-3,-14,0,-5,-48,-17,47,-47,-23,-27,0];22;22;True
[13,-30,-33,44,0,-37,24,48,43,42,-18,-12,15,-19,-17,-29,-7,0,-6,26,-25,-34,48,10,0,31,28,48,27,-10,-29];24;24;True
[0,9,-42,-39,0,0,0,0];7;7;True
[-2,34,0,0,50,0,-32];5;4;False
[-33,0,17,-42,0,30,-19,22,30,-32,-23,-32,6,0,23,47,-26,-48,0,-34,-20,-23,0,0,43,-34];23;19;False
[0,-15,-23,-47,44,21,0,35,0,-43,0];10;10;True
[42,8,-4,25,-6,33,-12,-14,-37,0,-43,39,-26,0,-47,29,0,0,29,-41,0,0,35,10];21;22;False
[28,0,29,30,-6,0,-48,-1,0,-46,-34,15,0,-43,0,41];14;14;True
[0,46,-10,0,0,24,0];6;6;True
[3,0,42,32,14,-22,45,-47,-8,9,29,0,-35,-13,-25,26,12,15,8,33,-22,49,23,-13,-10,41,-23,7,-42,-39,0,8,-33,40,49,29,-34,-34,49,-1,-40,6,-2];30;36;False
[0,6,26,-49,-49,-49,-40,0,-48,-6,0,39,22,31,0];14;14;True
[0,-33,-50,0,0,0];5;5;True
[0,46,22,30,-38,-18,-27,0,45,-3,-10,35,18,-31,-35,-36,23,2,11,24,28,-23,14,42];7;17;False
[0,-22,7,8,9,15,0,16,0,-43,-13,-19,40,-46,-41,-45,-17,-1,27,0,-24,-10,-38,9,43,26,1,30,-26,12,19,-40,-21,-14,-17,-36,-21,28,-27,9,-44,1,-50,46,19,46];19;39;False
[-44,0,-27,-13,-18,18,-34,15,-1,0,-37,-28,-32,-17,-29,-45,-38,-10,-48,-20,0,-3,-44,38];20;20;True
[-31,-49,-36,-37,36,23,-14,13,42,-1,30,-36,0,-7,-29,-17,-2,0,-6,0,16,37,50,17,-38,-35,33,-24,-30,24,-11];19;24;False
[0,-36,7,-12,0,0,0,0,-15,10,13,0,22,0,-24,-10,-40,-25,-15,1,-3,37,-43];13;16;False
[0,-17,-49,-21,43,2,39,24,35,-29,1,22,42,-16,12,0,46,45,-3,-37,0,29,0,-12,14,20,0,48,-47,-6,28,9,-13];26;26;True
[34,4,38,-29,26,0,-16,0,0,43,-48,-27,50,-32,-7,-48,45,-11,-24,-46,-18,33,29,39,23,-25,37,21,-37,44,-3,22,-22,-6,6,-32,0,8,0,46,-29,41,49,-21,-40,23];38;39;False
[33,4,0,0,-46,0,-6,-37];5;5;True
[-32,24,-39,0,0,18,19,42,-6,30,35,-40,-22,0,9,12,43,0,19,0,-19,-3,-25,0,13,42,49,-17,-30,34,-33,31,-37,22,-29,21,0,26,-4,-8,-46,38,27];36;36;True
[34,28,28,0,0,30,0,-2,-43,20,17,-29,43,42,-50];6;8;False
[37,27,-14,-17,-42,-14,2,-22,-33,-20,24,31,-27,-14,0,-17,44,0,10,-43,12,-23,-48,25,16,-17,46,-11,-49,34,-18,-44,47,-24,-1,-42,-1,-32,-50,17,12,29,1,42,-16];17;38;False
[0,-25,40,-24,50,28,0,24,-36,-9,-25,39,-3,14,-36,39,14,-33,-29,0,24,-49,17,-50,-50,30,-40,-36,-12,0,-3,-28,50,47,-32,6,30,42,-40,-1,32,27,40,0,29,-12,-19];43;40;False
[18,43,48,0,15,3,11,-25,0,2,-46,-33,-37,36];8;7;False
[-30,-13,-26,0,-6,-35,27,-40,15,0,-49,0,-14,48,0,0,0,-30,-41,20,-15,21,-17];16;17;False
[-5,-7,39,0,15,-2,-43,36,17,-21,24,0,-7,-7,-32,44,44,22,2,-35,25,-10,-27,-24];11;17;False
[35,48,-50,-22,-46,19,-18,-7,2,33,-22,0,-33,-19,-32,48,9,-9,-3,39,48,30,-40,-35,-16,-11,32];11;20;False
[48,-38,-27,43,20,0,14,0,48,-14,16,-34,-10,-12,-31,0,-24,-27,-27,22,-43,9,27,-42,20,11,-21,-25,15,1,-43,-35,0,-10,38,46,-45];32;30;False
[-43,-47,29,-36,23,39,0,12,41,0,30,46,48,11,-27,37,-36,-40,-40,3,-9,-5,-29,-31];9;17;False
[0,27,-19,37,24,-11,-26,35,-40,3,18,3,11,-5,0,-40,46,0];17;17;True
[-29,22,45,-15,-43,9,-20,34,-20,0,7,39,2,-40,28,-37,-4,-17,19,4,13,-10,5];9;16;False
[0,14,-50,-25,-7,0,28,20,39,22,-35,-7,-20,19,0,-16,21,26,0,-21];18;13;False
[-7,-42,13,12,11,-38,8,-44,0,25,31,45,24,38,42,0,-23,7,21,-15,0,0];21;21;True
[5,-5,-29,0,14,6,-37,-29,25,10,-47,-12,45,-1,-10,-36,49,0,27,28,-3,4,23,33,-33,-24,-6,44,-47,10,-2,9,42,0,-23,0,-20,-15,0];38;38;True
[-38,2,-24,4,0,32,34,-11,1,7,23,42,37,-15,-37,37,5,-15,-48,-14,0,24,-32,18,0,16,0,-50,37];26;22;False
[-38,13,35,0,-9,-44,10,4,26,30,14,19,-48,42,-47,-41,-48,42,30,36,35,-10,-9,20,6,0,-27,20,-19,43,-40,22,45,-1,-2];25;28;False
[-37,50,-17,26,-32,-4,31,40,28,-26,0,-34,0,-50,0,46,-43,-8,-10,49,-1,-5,0,-37,1,-25];22;19;False
[-26,-30,-12,34,-7,-14,-9,-25,-5,34,44,-41,-44,-24,19,13,-5,-47,-1,6,-7,0,-36,-6,-37,-47,17,-9,-23,43,-33,43,20,15,36,-5,42];21;30;False
[22,-14,0,7,-5,-26,-24,23,-20,1,-19,16,40,22,-39,-50,0,33,48,-30,39,-48,35,11,28,0,-42,36,-48,27,0,46,35,0];33;33;True
[-50,10,-27,-4,0,-45,45,40,11,3,0,0,-19,14,2,0,28,25,-2,43,-23,48,29,34,-11];15;18;False
[50,0,-33,-40,-32,37,-24,30,37,28,0,4,20,37,17,-7,0,29,-17,0,26,50,0,-40,7,0,-33];25;20;False
[0,0,26,-47,7,22,42,-36,0,43,-20,-49,46,45,0,24,4,31,19,0,-11,3,-11,26,-35,0,-50,-2,-18,-42];25;23;False
[5,32,-21,-34,-28,-28,0,42,3,43,-12,0,-28,-45,-26,13,-21,-18,0,15,0,7,0,16];22;22;True
[14,0,-43,-12,13,-23,45,0,43,9,-32,0,18,-46,48,-10,34,-47,13,-41,41,-41,-46,12,-9,2,19,-35,50,7,-5,28,30,-2,12,-18,10,22];11;31;False
[0,0,0,19,0,-11];4;4;True
[22,32,28,0,-44,41,19,10,0,-42,-44,21,-3,-10,20,-36,18,44,37,42,-7,-40,-6,-42,38,-45,-18,0,42,21,0,40,-42,-28,33,48,-45,-18];30;31;False
[19,-46,-5,25,-29,-9,-29,14,37,-39,38,17,10,0,7,8,-22,43,-5,0,38];19;19;True
[18,3,12,6,22,38,43,-7,15,46,35,-47,-18,8,0,0,36,0,-29,13,-13,23,-30,44,-48,-17,-37,-32,25,17,13,13,45,37,-11,-46,43,25,-47,0,-9,42];39;35;False
[50,28,-17,32,17,-50,-28,14,49,0,37,0];11;11;True
[-9,38,-27,-8,9,0,-6,0,-46,0,-29,0,-2,-7,0,21,-35,49,0,30];18;18;True
[3,-28,-6,-39,-11,-24,-14,-35,25,-2,39,5,1,-44,-9,-49,37,-1,21,35,20,-48,0,0,42,38,-22,-10,0,9,-26,0,-21,20,-6,20];31;29;False
[14,0,-2,-8,-15,-49,-10,-3,17,-41,0,40,-27,-9,-26,29,12,-16,23,1,42,-6,-48,38,20,0,-9];25;20;False
[0,0,-7,0,39];3;3;True
[25,20,-12,45,-27,33,-22,19,-34,-15,46,15,-17,6,-46,0,39,-9,-22,-17,-7,7,11,16,-11,43];15;19;False
[28,0,42,-24,24,2,-46,-23,-46,0,0,0,-16,36,1,-36,42];11;10;False
[-14,44,35,0,12,0,3,21,-47,40,0,20];10;10;True
[-30,26,10,-49,18,5,0,-36,0,-3,24,-47,-8,0,-10,-17,34,45,37,5,-23,46,-24,-15,31,3,13,-28,-5,-7,-5,36,19,32,-37,-12,-21,-30,46];13;32;False
[-27,0,27,14,0,0,19,0,37,6,31,-21,0,-24,13,-14,0,0];17;17;True
[-18,7,0,-1,0,0,19,9,19,0,-19,0,40,0,-8,-38];13;10;False
[-32,-12,-32,14,0,-44,-26,0,-28,27,30,41,48,0,27,-49,12,-20,49,-33,-38,-19,0,-35,-22,-14,-44,6,-47,2,20,35];22;25;False
[-23,29,18,0,22,-33,-45,-4,-50,-39,0,22,5,12,29,-28,-25,-46,5,-23,-20,16,26,-4,-39,16,22,0,21,17,-29,-3,14,26,0,14,0,0,-1,36,-24,44,5,2,-30,-27,-33,-7,-49];37;42;False
