x0;y;y_hat;right
[-978,-485,-310,-484,304,908,-690,916,105,-683,-193,713,-36];5;5;True
[-459,685,-936,-221,701,375,607];6;6;True
[447,460,905,282,651,-757,837,-381,239,-899,493,-276,-973,445,-325,71,-483,519,817,-108,-319];17;19;False
[-653,-357,-281,823,-895,907,359,-815,-977,-251,-865,331,-231,-209,-7,-807,461];17;17;True
[-500,633,570,449,523,-156,820,-141,968,914,-912,-246,946,840,433,768,-692,95,-808,-160,141,-59,127,-989,747,310,393,-334,-551,-399,-249,-402,661,54,-470,-493,-668,-515,-778,-973,-997,73,-542,-201,-781];23;24;False
[124,-910,-756,440,-880,-544,-569,84,-770,-901];2;2;True
[-634,598,592,-76,-610,170,820,171,776,499,753,344,-66,549,854,-6,-54,-553,-418,-17,115];7;7;True
[-360,-410,481,-738,639,506,-726,369,-635,163,-13,806,653,-471,494,168,-201,539,-792,-283,-791,318,374,-476,969,-81,63,690,533,815,-336,-123,935];19;18;False
[407,925,-322,368,262,571,992];3;2;False
[906,-43,539,-208,612,599,-209,-767,534,-388,-490,-747,-776,-574,-398,-847,-653,-465,-677,-47,708,-334,-197,864,-353,124,336,-598,-89,-845,-871,398,610,-611,84,-461,920,-537,-415,-964];20;19;False
[785,249,29,229,-357,-886,831,279,-298,99,-385,818,-565,985,-959,747,295];14;15;False
[183,-833,121,-900,-305,162];4;4;True
[672,527,38,-632,-24,758,668,-124,178,584,-903,286,478,-614,-270,-251,642,829,-154,519,-980,-736,-846,91,726,-312,542,-166,10,-366,532,448,410,63,850,-214,-144,760,768,178,834,426,559,526,672,226,583,290,588,-476];9;8;False
[537,-272,218,-556,600,461,845,236,-400,-120,947,642,129,-31,-926,-94,-58,-254,805,488,306];7;7;True
[172,655,474,-277,-436,-983,-788,-872,338,-454,113,-272,956,-264,808,504,-392,569,-628,-930,-456,586,324,-912,-512,625,-412,977,-712,835];8;8;True
[0,-370,852,-456,523,-950,419,132,922,810,293,-588,-568,-720,648,471,-870,28,-846,874];4;4;True
[643,-857,-919,468,-833,639];5;5;True
[-513,-87,317,499,-1000,385,973,-363,227,498,-441,-45,-295,349,-732,-403,-74,568,-935,327,800,957,550,-106,-303,-121,665];19;19;True
[-727,-235,575,-429,869,717,-926,932,-771,-251,510,-225,-787,609,761,-19,-84,-243,-75,-277,703,211,89,883,123,-954,149,654,671,251,-787,-939,931,859,-931,-443,896,-219,-725,-269,659,0,573,-912,-509];36;34;False
[-107,-958,-669,-127,355,194,160,-395,236,-639,709,101,-429,-222,-767,951,619,-617,128,-333,919,-986,-37,-563,-964,-123,807,-754,-793];20;20;True
[113,-189,35,-649,799];5;5;True
[-105,-283,713,933,491,379,-501,747,257,-915,757,-27,15,-501];14;14;True
[-373,875,-347,-166,-517,-839,521,61,-60,561,465,934,-621,748,657,-943,692,-771,-653,431,549,-818,612,847,464,336,3,-834,-315,-589,-327,-859,28,-487,-626,247,-811,-601,604,-493,-700,-180,-677,23,-98,-905,875,-17,223,-571];34;34;True
[-294,-25,194,284,-84,964,629,956,-604,-251,441,-99,-444,-684];5;5;True
[200,-31,-40,355,-40,292,-97,19,-749,572,128,-640,638,145,-633,-766,-703,-984,630,-807,-392,-205,-66,-895,611,667,-134,-721,-292,464,944,-421,-620,26,-251,597,873];18;20;False
[337,-215,769,-775,-830,-631,357,-605,957,370,795,-531,101,-526,539,521,-281,-384,-835,-195,-312,197,415,483,-368,625];20;21;False
[-523,131,23,-459,769,797];6;6;True
[90,891,-873,-974,280,974,720,-132,-882,-24,-170,988,-950,-728,-206,374,-934,-458,-692,-624,-770,-456,-552,822,-346,-370,494,244,800,640,372,304,-668,200,-658,313,-566];3;3;True
[653,-13,476,-4,-992,998,739,-774,255,333,-166,295,-744,-557,-914,804,-791,-198];8;7;False
[698,848,-518,204,-558,-540,-292,-492,582,-586,-372,-154,270,988,958,290,-84,-60,446,-804,-924,-460,-400,-848,-654,-948,434,-522,330,200,94,858];0;0;True
[980,614,256,-230];0;0;True
[-992,-300,-162,808,-414,350,-32,-174,-914,-801,822,-70,112,18,-396,84,-182,242];1;1;True
[407,-217,-118,-696,65,747,457,229,876,-277,-523,-445,-83,791,823,255,467,183,-687,-517,-1,387,358,-905,-437,39,-31,-491,397,-137,-408,-179,-850,273,237,461,535,865,-999,917,977,-487,-925,-701,-757];39;40;False
[796,284,736,100,-223,-283,-652,-446,414,-366,592,-524,-837,388,601,-652,-186,-162,956,892,-507,-10,-912,-689,-98];6;6;True
[-500,-646,618,394,792,-974,-460,984,-640,508,282,-770,542,976];0;0;True
[-854,322,426,912,430,379,960,-986,-962,24,-492,-69,-114,-870,616,348,748,-552,543,-794,314,-455,-906,-571,-898,492,-370,-384];5;4;False
[-571,386,-535,-472,-197,-319];4;4;True
[643,524,789];2;2;True
[208,-434,262,-716,710,-478,-887,-304,282,382,-266,-997,-196,9,-818,-660,-790,-591,152,700,894,655,-465,474,-476,808,472,-982,145,-910,182,-444,-671];8;8;True
[-282,56,-284,611,782,497,617,238,998,-649,-274,-467,116,-546,-445,369,787,-923,611,314,-286,-791,-289,-820,223,-287];14;13;False
[-381,453,-177,-867,456,-212,-421,447,218,-966,497,15,-659,-359,-449,291,-54,271,365];14;16;False
[-878,-70,-248,270,-175,-794,-90,-686,-571,796,179,579,-568,-511,-944,-422,-579,148,-74,938,-952,556,-786,452,886,-595,-415,-98,406,197,821,-438,-343,238,826,804,488,854,448];11;11;True
[-960,-22,-156,584,304,376,372,86,-292,-688,-148,610,874,-778,-456,-462,-674,-52,-652,-410,366,170,-166,60,556,-70,-878];0;0;True
[864,-700,-78,-703,-530,-568,-415,-863,202,-610,-258,440,331,-431,78,-647,-723,742,410,10,144,-751,774];8;8;True
[-129,-569,353,897,939];5;5;True
[334,396,144,-892,-581,602,60,-962,978,-23,896,-886,-336,986,-706,714,425];3;3;True
[-133,313,-95,-719,575,215,397,679,-611,941,-169,-985,695,869,-721,59,-539,-261,743,801,849,-191,-911,581,487,-653,-119,147,581,-163,-491,-275,-45,-99,-407];35;35;True
[-846,-818,490,-6,510,790,-80,-346,846,-819,546,324,31,160,-876,233,-920,492,-28,-772,420,208,-998,-124,20,574,-473,190,713,-418,68,-652,-660,716,338,-848,-468];5;5;True
[831,-217,557,-481,207,-945,613,601,-313,51,-575,2,779,-639,868,-117,-317,995,317,649,401,949,-891,-48,-476,259,-963,-729,342,312,358,673,11,-285,-759,799,-752,-853];30;31;False
[-538,8,521,465,467,-516,876,577,-518,-257,-156,976,842,998,193,731,-484,-974,420,506,176,938,844,-260];7;7;True
[148,239];1;1;True
[431,873,264,-889,-541,-901,-646,6,-75,869,-156,759,-693,804,-964,499,2,-720,-91,864,-985,-273,-720,783,303,545,617,659,37,11,-447,4,-126,-883,485,318,-779,-641,719,879,-410,562,-791,-271,-263,949,-555,549,613,-331];35;36;False
[104,962,-985,-597,-20];2;2;True
[-79,-661,-609,-115,-665,-841,365,-985,-946,571,46,288,-511,312];10;10;True
[445,-511,-973,51,-99,741,-479,215,-137,-59,767,-285,-31,749,151,-863,839,149,-43,-211,-407,-1,-421,245,-271,-967,-967,879,787,-487,-571,275,375,943,879,-673,-791,297];38;38;True
[-137,-507,853,-543,-261,-679,367,-47,-451,629,-251,-593,-860,-965,-731,569,-591,801,-605,82,619,917,-249,315,-25,-955,-799,-369,-331,199,868,705,445,792,913,327,-121,227,11,970];35;34;False
[295,-7];2;2;True
[747,-875,129,-589,275,-911,-149,479,-321,209,-495,543,341,-263];14;14;True
[-405,-699,207,775,-749,75,-245,-805,-175,615,-307];11;11;True
[203,453,-733,-148,765,139,-127,205,-8,331,393,-566,622,-761];10;10;True
[-745,-417,-872,897,359,107,-317,613,-843,89,175,48,-867,667,-872,637,-379,-232,971,423,484,-705,39,273,363,-459,493];22;21;False
[-870,962,-608,-919];1;1;True
[-983,109,512,-38,194,994,253,-478,-694,-304,-621,-658,-301,406,403,-216,231,-780,523,342,-435,239,561,178,-705,232,-132,21,963,-14,195,-656,-15,-875,-419,294,257,-473,201,-739,526,913];23;24;False
[-993,113,995,-313,-171,511,741,-847,-675,841,575,289,887,849,529,555,-675,953,-801,19,-693,-508,623,994,-510,-385,615,385,-737,892,-425,-115,-634,-783,503,925,-91,-755];33;29;False
[-420,69,218,936,-785,-598,158,-859,149,526];4;4;True
[478,-351,601,944,837,-697,753,-936,-463,-307,997,9,-774,-89,-786,-343,505,889,480];13;12;False
[220,334,656,691,610,-738,-72,314,119,912,-568,652,956,-475,-16,686,611,-143,-415,657,-96,294,-922,928,855,-645,329,596,506,976,-749,-971,-406,-326,-406,-1,-90,77,-748,-370,542,412,-228];14;13;False
[121,-254,-318,876,-680,-815,-243,-994,571,729,388,-842,668,851,-80,-160,917,0,521,645,-893,898,523,-412,948,-634,498,-918,932,-630,88,698,602,333,-999,258,-707,-380];14;13;False
[-454,-30,-560,702,-566,21,592,-68,912,-364,-364,49,-936,-96,150,894,136,-566,916,578,942,-578];2;2;True
[-111,144,-501,-772,-319,721,-903,-333,670,-743,12,323,327,-21,238,-703,959,-630,982,314,-99,-245,-522,430,-563,267,309,170,723,-430,-853,528,-889,-695,551,996,462,684,-340,-837,18,-936,-323,-113];25;25;True
[-809,149,-974,194,315,107,-38,693,839,-717,274,163,-385,828,-674,794,483,-493,233,-953,-884,183,193,-903,-674];16;16;True
[-338,-740,760,-872,852,-460,-252,818,580,-398,-432,844,886,-864,380,878,-42,-752,844,384,706,462,-512,16,580,-498,-262,-196,-36,-564,-448,-274,200,-302];0;0;True
[689,489,832,-722,-198,594,-716,846,-202,376,-508,940,475,763,-174,-648,538,-342,-151,550,-96,-301,-494,-200,-270,-338,-604,-299,818,862,-950,679,-748,-511,-509,-953,936,544,367];12;12;True
[-120,-482,-568,-692];0;0;True
[-80,906,-440,-58,164,-790,-758,-262,-804,568,-36,324,-810,754,646,-138,-479,300,444,-600,-746,784,234,-896,-708,-574,-285,-322,-590,-865,98,-800];3;3;True
[-472,-907,-130,-654,-656,174,-444,428,-383,-542,-54,-775];3;3;True
[816,130,-278,724,-366,-36,-174,-906,26,-210,-814,144,764,-214,-818,-340,22,316,674,-950,780,524,950,-344,-472,616,-510,748,-444,-524,280,938,-196,-826,-168,-528,444,222];0;0;True
[519,-567,-541,533,-377,39,701,889,197,-591,183,962,-11,-93,833,-735,711,-869,330,-195,-209,-411,-255,703,597,547,-917,843,-775,-596,-491,385,-851,-665,-9,155,285,-425,209,529,129,715,-811,243,39,-927,-169];44;37;False
[757,-105,-451,-349,925,-123,711,-361,669,759,-773,-179,753,-779,-199,133,-105,721,775,-877,325,137,869,988,983,117,-87,-549,-753,-763,-825];30;30;True
[722,-702,868,-750,-700,148,724,104,44,106,-660,872,-536,928,-858,252,282,-756,-178,574,-294,626,282,-230,718,200,772,128,-436,-482,-618,-412];0;0;True
[932,928,396,786,-843,-136,274,570,678,-438,-478,-122,280,-888,74,449,734,972,-342,-173,-31,-298,-803,629,788,467,690,-484,728];7;7;True
[-682,802,-54,-386,-638,70,-942,674,-916,610,-376,130,686,-174,772,-352,822];0;0;True
[-34,-994,-728,854];0;0;True
[-999,-615,113,59,111,-65,959,-917,-887,401,441,-321,107,797,-695,-359,479,773,119,-967,419,607,-783];23;23;True
[-424,576,-910,-906,-54,580,-634,-332,488,-106,774,96,-670,12,510,426,-136,606,-388,238,-278,620,-992,820,-782,-220,200,996,-498,-586,544,-184,668,676,672,210,-426,-578,690,-596,-24,-454,508,-94,-2,164,-246,850,-46,676];0;0;True
[17,969,-639,195,99,340,238,131,-891,874,-393,613,1,-946,375,53,627,565,-931,-766,-948,-213,-168,813];17;19;False
[-966,42,746,-640,658];0;0;True
[-258,-941,-35,-403,-137,793,-187,-745,773,440,-297,-185,387,169,73,269,-190,349,-193,-469,301,-137,733,985,-415,-539,-963,480,399,-717];26;26;True
[780,-776,292,562,211,148,529,311,804,-724,-988,-192,-796,406,-907,258,857,-485,-501,774,-902,590];7;7;True
[509,693,771,-53,-745,547,93,-457,319,-143,-981,-969,-211,-917,653,221,937,-961,-371,303,-743,565,-909,-7,57,-789,-779,171,-685,-585,629,-505,189,807,41,-321,493,-791,-459,-691,-889,-143];42;42;True
[567,423,109,-236,317,521,422,126,151,-389,46,730,-733];8;8;True
[558,785,450,653,439,-906,446,-449];4;4;True
[697,-43];2;2;True
[-219,-909,-773,35,-822,-195,-763,211,630,-128,-787,942,488,-985,-293,-722,545,102,-740,-727,-414];12;12;True
[-324,-279,376,718,628,-342,72,914,739,-554,174,-229,-646,-252,-94,946];3;3;True
[-842,-306,363,-208,-790,908,-999,-726,855,-129,570,863,-64,-401,-702,970,363];7;7;True
[-226,179,-553,423,-381,-895,-675,186,869,-33,666,-785,-599,-19,821,725,761,-59,-30,733,-457,849,984,485,-267,989,-337,-881,343,-529,777,656,-990,-123,941,408,-707,449,797];31;32;False
[-139,990,-421,-767,825,-109,954,-467,882,67,275,-497,-269,729,17,401,985,-990,-737,-335,958,-237,315,-681,-1000,301,515,-506,-103,-807,-468,391,-704,-441,-589,-53,448,-29,817,-863,361,87,-755];33;33;True
[-35,-607,885,-273,673,219,-153,941,-189,-149,27,87,863,381,601,537,-877,343,89,-919,-205,-635,-793];23;23;True
[151,607,-159,731,-865,-311,105,847,-317,-969,989,983,393,823,37,-385,207,-611,299,3,947,773,-981,-541];24;24;True
[-332,900,766,826,-548,-520,436,-166,-380,-962,452,680,460,484,-776,916,-418,684,836,452,-202,826,-28,696,508,538,-932,148];0;0;True
[-435,694,-53,-946,743,592,148,934,42,-413,-66,-422,780,-199,-809,128,-104,722];6;6;True
[517,-119,-39,349,-217,-343,53,-77,401,-733,655,-715,173,-509,-647,-127,115,-811,307,595,-95,691,905,-383,931,421,145,673,41,347,-23,-997,315,-45,451,837,421,-589,111,701,13,-7,923,721,-299,535,887,677];48;48;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[467];1;1;True
[966,-908,-61,861,151,13,402,372,-78,930,896,-554,695,-393,896,217,-263,-559,-405,813,-931,499,415,-151,96,-317,-593,-627,766,-94,-197,-228,139,11,494,-503];22;23;False
[-318,-163,913,-620,-206,-397,652,-146,907,278,-173,-685,-63,-929,-267,-274,863,-100,-490,100,-578,559,-908,-278,447,-896];12;12;True
[445,379,-439,-785,243,491,-581,537,651,623,-861,483,281,377,-343,249,963,83,-845,-515,627,-270,-307,-716,-525,545,-439,991,-751,-271,834,63,81,-811,313,633];33;33;True
[657,-699,-147,-792,211,-806,-276,688,522,-760,-90,-219,-768,182,422,-734,966,802,956,134,628,-324,-118,-226,-160,728,-794,-182,948,-156,994,882];5;4;False
[-167,731];2;2;True
[-276,537,696,-370,-265,679,-111,216,578,886,21,-844,493,512,253,940,-406,370,795,846,450,568,-818,539,868,-232,908,122,637,80,909,-484,-772,-388,183,876,-721,-412,-502,416,-14,-56];13;14;False
[-297,-665,-237,-605,-685,824,-132,669,-891,475,941];9;8;False
[-793,179,79,-47,-241,923,-653,-835,869,-833,-733];11;11;True
[-561,-647,-175,43,-697,921,-387,41,-303,257,-205,-391,-767,297,-745,-849,-261,-1,-437,607,275,173,-695];23;23;True
[200,-336,-820,702,554,230,576,-884,50,-904,-80,220,31];1;1;True
[-142,-532,-647,495,-624,-197,362,698,-301,-198,711,329,-453,45,109,484,59,837,-330,-829,77,-55,947,173,986,-881,-727,282,433,-106,742,951,-531,673,-950,435,-465,-385,50,273,-120,-266,652,873,440,-983];28;27;False
[-507,-841,-435,-935,781,915,711,97,-491,19,95,979,-527,-884,-208,-815,-837,-357];16;16;True
[-861,-815,875,-255,-165,-245,115,269,41,-917,-256,-551,-735,352,-126,-115,885,741,-861,864,-548,152,-430,-231,-833,-937,389,-650,-729,-80,-243,506,53,283,-28,-275,-554,583,969,687,-589,-241,444,388,284,603,-654,521];32;34;False
[345,-517,267,-689,993,541,101,-645,549,125,397,-761,-755,-601,-293,-29,439,568,747,-355,95];20;20;True
[76,-232,-943,-598,245,-68,892,764,304,828,-368,250];2;2;True
[835,678,-804,407,120,836,-827,-109,-709,244,142,-830,978,-757,-591,271,92,-365,-324,-86,962,-762,-475,-295,786,863,758,645,-615,48,-415,-266,697,-73,911,71,685,-427,850,-991,784,694,330,12,74,-247,342,-589,273];25;24;False
[-867,132,697,84,-980,855,885,-232,-818];4;3;False
[-389,-507,-252,-247,264,-133,966,-133,-131,519,-899,-31,576,-135,-732,-375,490,416,-33,-83,-849,249,459,170,-605,-909,187,636,-2,524,831,-423,-646,-861,963,597,-819,999];26;28;False
[878,-626,650,-708,-190,588,203,-756,-926,-614,206,-28,598,-967,-488,-356,-988,573,-928,-264,308,-957,368];4;4;True
[289,-593,581,-651,547,619,741,-646,-643,-663,433,-539,978,-965,-31,549,677,-107,-119,-978,351,1,991,-232,903,849,-742,-831,617,655,613,457,285,669,269,517,-191,376,-677,-157,43,577];36;34;False
[-810,-486,174,-952,726,700,882];0;0;True
[352,-26,-852,62,462,642,332,138,-674,-264,-326,56,766,802,902,-358,-230,292,988,-640,120,-848,760,628,-986,672,96,976,-988,718,496,-248,-54,890,-740,-914,-892,-746,-40,361,-978,-212,916,6,-708,-918,912];1;1;True
[732,890,990,-285,-797,-928,490,-255,193,-167,229,291,351,587,385,469,613,315];13;15;False
[760,-142,-450,528,898,524,-765,-194,502,658,689,-570,-719,-981,-180,-356,840,-373,-144,-874,46];5;5;True
[-543,-706,818,370,564,268,-578,478,639];2;2;True
[153,-11];2;2;True
[157,-542,-622,-544,-712,-401,-537,-862,769,-756,93,235,-388,114,-730,-522,-648,256,-732,-279,437,-627,-768,783,-804,918];10;10;True
[75,212,762,247,-155];3;3;True
[-521,101,-703,-629,923,-915,291];7;7;True
[-750,-560,256,-42,458,950,-868,500,-708,204,-156,-404,786,336,-556,-220,-638,496,-682,-34,582,282,858,-622,-658,-86,-68,-698,-394,696];0;0;True
[-249,-429,-745,688,819,669,-293,-658,942,-622,631];7;6;False
[840,346,-614,331,796,563,-340,170,614,-676,-790,-6,-797,-850,-342,-197,88,-258,246,-270,-265,444,-774,-377,280,929,980,-652,-798,932,261,576,-365,558,-738,-122,698,-306,588,201,-360,66,942];10;12;False
[404,735,516,-506,153,-165,0,-433,-360,-237,908,-836,891,942,57,-625,726,-204,-476,433,-371,924,-732,-212,436,872,-229,27,-131];13;15;False
[-852,-324,-652,-723,85,-10,-880,386,-442,300,437,-19,362,935,-110,480,991,458,-932,-54,989,-638,871,300,53,932,-896,-172,-282,-582,-178,593,806,230,452,771,-618];11;10;False
[736,791,714,889,-698,307,-257,836,-484,-383,359,-385,-371,-475,-819,368,649,675,-894,847,-900,47,599,-52,-813,-762,-816,-16,-381,910,734,270,-327,-703,669,223,-832,20,50,42,-654,358,771,-317,-495,839,174,-867];26;28;False
[-235,-464,-482,-938,-591,-191,521,369,129,795,139,-934,242,-453,-387,-745,-123,212,-323,85,-909,-219,-812,-732,669,-721,539,-707,-57,601,870,903,-646,183,-337,-623,-977,750,-649,597,369,-467,-802,-148];31;33;False
[717,579,-221,267,-980,353,76,-849,-393,69,399,335,-633,-655,117,-459,-689];15;15;True
[157,295,-816,832,754,32,-542];2;2;True
[286,-414,-132,994,-600,-696,-748,222,-960,-80,588,64,93,606,864,-18,496,374,-558,-848,-926,280,111,372,934,804,374];2;2;True
[-243,-917,-435,-723,-349,337,981,953,915,-133,779,-877,347,963,467,95];16;16;True
[-922,975,933,-812,567,941,-433];5;5;True
[96,332,-100,-606,-320,808,-462,-108,-204,-974,728,648,972,240,920,-608,380,232,-766,624,62,10,-174,-664,-456,736,638,-174,-154,-54,514,-856,-534,144,790,774,228,582,-698,-524,-104,-758,120,204,-866,-666];0;0;True
[-643,-980,-531,417,807,675,999,-607,563,-123,377,255,361,351,88,-774,111];14;16;False
[844,854,-192,-476,990,-896,734,-814,-390,680,636,134,550,-730,-6,-520,160,652,766,620,-894,-826,-608,-960,-70,10,432,-276,-180];0;0;True
[698,-454,832,398,-898,-546,-730,10,796,212,810];0;0;True
[598,-796,912,96,193,-304,1,632,-474,676,-420,-461,-264,-599,-457,702,-552,627,469,-367,-690,662,521,364,-245,-135,-722,315,-308,36,206,506,-454,-884,14,673];13;15;False
[-511,-595,-567,56,827,894,-126,864,-756,-517,905,-283];7;6;False
[482,-738,78,540,548,-694,638,172,-56,-596,168,-950,-218,-522,-546,974,-492,-182,-502,534,372,-408,182,-426];0;0;True
[991,-96,-759,-87,713,-959,929,-907,581,-158,272,417,191,-905,-111,195,-720,528,971,37,425,-714,-906,906,-241,-975,290,-66,-677,169,-289,-636,-926,-791,180,527,-225,-388,-169,-843,484,-842,-73,-623];28;27;False
[139,-829,762,-754,123,86,-121,19,335,59,-875,593,-469,-466,527,-313,-763,745,-478,819,-270,817,122,73];17;17;True
[-495,-315,-531,565,-765,907,669,-617,-577,261,751,961,875,303,579,255,-537,425,457,427,647,593,-131,-759,-573,399,-163,-969,-607,483,-799,907,-885];33;33;True
[-49,127,-787,-189,-519,-873,-45,-267,625,123];10;10;True
[512,-950,94,326,548,190,966,136];0;0;True
[536,35,556,944,64,-79,-624,616,759,367,-369,915,-152,-626,591,-47,-650,-165,893,98,209,-885,880,819,-195,-748,786,-687,-945,-342,801];17;17;True
[-515,869,-399,-858,612,-360,-106,-356,-696,-42,234,989,-513,-548,67,-657,471,-369,-346,-103];10;9;False
[-966,266,-240,-108,628,455,-188,-936,792,-774,404,-855,-432,-466,716,-838,-104,296,-857,-832,121,546,-954,349,131,-160,818,684,-357,50];7;7;True
[-42,137,-237,290,328];2;2;True
[-965,-539,-805,625,30,-815,-383,-197,-715,509,-489,-455,-462,329,-997,-887,-958,-301,-545,-701,-618];17;19;False
[-684,528,3,458,-474,304,-842,-768,-60,-320,-748];1;1;True
[57,-557,-967,413,907,-207,235,293,505,693,-397,929,157,331,-913,-103,-663,225,341,601,-969,-331,-809,75,831,513,769,915,853,-639,669,-449,455,455,755];35;35;True
[-578,108,440,-536,-154,-116,682,-640,374,-362,988];0;0;True
[67,616,-365,-509,-260,-236,461,-515,-638,-85,191,-872,903,573,619,845,662,510,-328,800,-807,880,-168,-581,98,409,17,-837,137,984,402,-169,478,-507,-313,-166,442,-330,-893,-217,509,-863,467,771,387,130];27;27;True
[-491,-934,-290,-216,-510,893,-703,502,306,555,-875,-290,-638,700,717,856,628,-301,572,-947,-435,412,229,221];11;11;True
[-881,873,-460,-554,693,536,-991,887,-911,-539,-867];8;7;False
[-629,557,-749,521,727,-333,-613,-889,431,667,181,75,97,381,-411,843,-177,219,-881,679,-365,-927,269,-847,-773,-43,-703,-259,923,-935,986,-97,-59,705,147,-673,895,-835,-671,495,399,459,991,-879,-715];44;45;False
[204,-442,-832,-290,668,-958,-334,790,420,780,854,284,-358,740,-244,28,632,88,-998,-644,-424,778,110,748,-682,356,-694,866];0;0;True
[713,-569,13,926,822,152,-694,257,141,-204,-515,836,-167,-454,331,-669,-919,125,793,445,958,843,-891,358,722,449,-652,-849,560];17;19;False
[-109,357,74,-482,320,-700,-1,13,343,-542,-886,-428,-697,263];7;7;True
[-234,928,626,-586,722,-950,834,-448,-786,-950,-95,828,-676,-822,800,-878,-122,-6,-930,-140,-818,323,-587,970,156,276,-272,-19,448];4;3;False
[-384,64,-555,654,-331,-785,127,580,-621,-447,-123,-531,-329,-607,-832,345,29,-112,958,105,116,-485,-723,616,-833,-945,832,-414,-521,705,402,586,5,88,325,-694,270,639,-354,343,977];24;25;False
[-670,-630,-445,112,910,-328,-790,312,-194,646,756,-26,529,-98,-656,-462,-294,-264,-404,-708,-96,-234,672,24,-370,50];2;2;True
[-842,165,256,720,-697,569];3;3;True
[-1,205,-9];3;3;True
[522,142,712,-762,958,958,86,-928,466,324,-546,180,276,774,-916,-590,-394,776,748,-326,-12,-436,-86,232,30,336,-616,408,536,-362,-1000,-236,-258,-788,-650,-964,82,-772,46,-548,-408,170,-860,528];0;0;True
[-905,-214,199,745,-375,-55,-231,-688,-387,-346,683,716,-119,465,-756,-689,208,-542,-359,989,-455,334,-859,9,163,-545,203,147,-907,-737,-462,-562,112,-631];23;22;False
[-766,98,-90,-856,-576,-946,664,-276,-630,-28,920,294,-404,970,502,-582,-862,-640,-118,622,758,-330,-806,964,-680,778,-606,-200,-324,-172,-574,-780,6,196,814,-294,360,-924,-508,-866,-426,-154,312,528,48];0;0;True
[91,-985,33,-483,839,-341,-643,677,358,530,-728,-547];9;9;True
[-916,723,95,-767,886,362,-582,873,-524,752,259,730,193,823,686,622,-488,942,625,-578,-698,442,-651,745,757,-372,521,273,-967,-474,309,-845,-969,61,-14,756,-226,-585,-857,54,344,369,388,-150,728,404,-242,287,976,670];22;21;False
[-816,212,768,-5,-135,696,-144,412,-614,180,-96,-356,-80,-264,457];3;3;True
[605,922,958,-588,516,700,153,-26,897,-411,-258,-766,408,-758,585,887,478,-319,89,129,-257,-525,156];11;11;True
[115,29,428,-746,33,-791,-511,253,461,830,289,-883,263,-492,343,-453,-91,291,-271,44,387,-640,-477,637,-733,-801,-131,-966,-37,-461,907,9,928,212,225,-277,423,-771,698,-765];30;31;False
[232,-518,-372,292,-424,-594,918,98,264,-806,-111,80,-30,428,-850,-936,-10,782,298,422,-180,884,112,955,488,500,694,66,-956,540,-395,-474];3;3;True
[678,-970,-154,-36,346,-44,-828,768,368,-486,180,-618,-982,632,-734,-324,280,352,498,346,952,-226,-88,86,-608,-444,-172,-468,600,-736,134,-790,-952,-874,226,648,388];0;0;True
[-685,683];2;2;True
[-829,-879,-548,372,-341,61,-463,-732,-734,-213,-861,919,-115,271,-811,445,475,-131,-919,137];16;16;True
[13,989,-517,519,767,339,-879,-465,-725,-55,-735,-871,-543,-393,699,-265,-187,-467,-91,-897,311,423,937,893,-367,-41,433,-213,-843,861,-143,-575,-861,-665,389,-97,5,-273,125,9,487,-947,568,-845,769,-417];45;44;False
[891,-603,-449,-811,-842,-409,185,-25,553,-143,685,105,265,-391,767,945,-362,-526,933,775,-233,927,-193,479,-723,-257,-708,-575,959,-485,-557,421];28;30;False
[-261,551,-937,229,503,-949,359,675,25,-477,925,963,-155,-391,-387,-487,633,73,-963,-687,-351,-687,791,177,-615,-453,-869,-323,-121,853,153,391,761,931,989,839,747,999,-325,51,127,-675,589,-985,-651,413,-21,519,3];49;49;True
[-124,-83,-792,-475,698,-77,617,-775,642,-464,-111,-829,-774];7;8;False
[108,-754,-312,378,-561,566,-798,360,-88,-642,-694,508,174,-282,116,-320,-564,978,898,319,288,928,-981,-82,874,510,-814,294,454,-981,-694,717,968];5;5;True
[765,-901,90,-497,844,-388,614,973,350,93,-485,753,-307,635,45,564,-395,-57,-216,-727,829,901,918,-799,-177,-805,383,317,787,99,-104,662,-227,547,197];25;25;True
[-509,115,654,886,-347,871,-760,962,106,65,68,-338,530,645,359,195,89,-429,254,809,293,-407,773,-875,-942,133,447,-225,-120,358,-525,256,-863,-43,-973,97,-783,-815,553,-41,69,185,60,-861];30;32;False
[-634,-204,150,-722,-212,226,-408,-898,-810,-188,-396,-966,226,706,400,-438,22,-786,794,20,474,786,852,-210,-146,-950,-931,-287,-930,386,-918,738,386,-262,-476,-502,406,-96,-54,682,881,-238];3;3;True
[698,-743,-964,-289,-218,-762,-731,-88,399,443,-241,-508,363,930,505,737,439,353,-520,251,-25,-614,35,919,855,955];17;16;False
[-770,621,814,-25,-334,-710,-17,-760,900,437,583,922,-677,316,139,263,336,557];9;9;True
[549,411,1,860,-621,-345,-669,-49,-887,-998,880,-881,597,-670,881,-213,-844,451,723,-348,-767,414,-182,-551,635,357,-644,369,383,-362,-693];21;20;False
